#{"t_start": 1634011350.8532403, "env_id": null}
r,l,t
-0.1,7,71298.814687
0.0,8,71301.196643
-0.1,2,71303.651144
0.0,7,71303.651235
1.0,5,71306.689065
0.0,3,71306.68919
-0.1,5,71306.68931
-0.1,6,71306.689341
-0.1,3,71306.689366
0.0,4,71306.68939
-0.1,1,71306.689413
-0.1,6,71309.135232
1.0,10,71309.135416
0.0,5,71311.680538
0.0,5,71314.139683
1.0,3,71314.139789
-0.1,5,71317.220172
1.0,4,71317.2203
0.0,4,71319.812554
-0.1,6,71322.995607
-0.1,3,71322.995717
-0.1,4,71322.995751
-0.1,6,71322.995778
-0.1,5,71322.995804
0.0,6,71322.995829
-0.1,7,71325.968427
0.0,7,71325.968546
-0.1,5,71329.191588
-0.1,4,71329.191693
-0.1,1,71329.191726
-0.1,3,71329.191751
-0.1,3,71332.004113
-0.1,5,71332.004253
1.0,3,71334.465027
0.0,4,71334.465186
0.0,4,71334.465223
-0.1,3,71337.623358
-0.1,5,71337.623596
1.0,3,71337.623636
-0.1,5,71337.623663
0.0,5,71337.623688
-0.1,3,71340.753689
-0.1,4,71340.753795
-0.1,1,71340.753829
1.0,6,71346.224699
0.0,3,71346.224786
-0.1,3,71346.224811
-0.1,4,71346.224832
0.0,5,71346.224849
-0.1,4,71349.060564
-0.1,4,71349.060675
-0.1,6,71352.16479
-0.1,6,71352.164898
-0.1,3,71355.27033
1.0,5,71355.270438
-0.1,3,71355.270469
-0.1,3,71355.270496
0.0,5,71360.252323
0.0,5,71360.25247
-0.1,3,71363.176825
-0.1,6,71366.086076
-0.1,4,71366.086297
-0.1,5,71366.086337
0.0,10,71368.970783
-0.1,5,71368.970893
-0.1,4,71371.453795
-0.1,11,71371.454059
-0.1,4,71371.454114
-0.1,4,71373.993594
-0.1,9,71377.071142
-0.1,3,71377.071255
0.0,3,71380.124144
0.0,5,71380.124255
0.0,5,71380.124288
-0.1,5,71380.124313
1.0,3,71380.12434
0.0,12,71382.593875
1.0,3,71385.137324
-0.1,5,71385.137414
1.0,12,71387.31665
0.0,5,71387.31677
1.0,3,71387.316808
-0.1,4,71389.928562
-0.1,4,71389.928687
-0.1,5,71389.928722
-0.1,5,71392.703996
0.0,4,71392.704111
-0.1,9,71392.704146
-0.1,5,71392.704175
0.0,3,71392.704201
-0.1,1,71395.16906
-0.1,4,71398.265951
-0.1,3,71398.266093
-0.1,3,71398.266129
-0.1,4,71401.278706
1.0,3,71401.278816
0.0,6,71401.278849
-0.1,3,71403.76122
0.0,6,71403.761322
-0.1,5,71406.880229
-0.1,3,71406.880323
0.0,5,71406.880352
-0.1,3,71411.747568
-0.1,9,71411.74767
1.0,4,71414.106532
-0.1,5,71414.106646
-0.1,6,71414.10668
1.0,4,71416.630949
-0.1,7,71416.631059
0.0,9,71416.631093
-0.1,8,71422.073339
-0.1,6,71422.073428
-0.1,3,71425.094166
-0.1,5,71425.094286
1.0,3,71425.09432
-0.1,7,71425.094347
-0.1,10,71428.082763
0.0,5,71428.082874
1.0,4,71428.082904
-0.1,7,71430.916919
-0.1,5,71436.625483
-0.1,4,71436.625593
0.0,8,71436.625627
0.0,4,71436.625653
0.0,3,71436.625675
-0.1,1,71439.554594
0.0,5,71439.554706
-0.1,1,71439.554738
1.0,4,71439.554765
0.0,5,71442.120365
1.0,8,71445.109498
0.0,7,71445.109601
-0.1,3,71445.109635
-0.1,3,71448.235347
-0.1,3,71448.235509
1.0,6,71448.235548
1.0,4,71450.603364
1.0,3,71450.603488
-0.1,1,71450.603551
0.0,3,71453.610395
0.0,6,71453.6105
1.0,6,71453.610531
1.0,4,71456.251952
-0.1,3,71456.252074
0.0,15,71456.252112
-0.1,8,71461.895699
1.0,4,71461.895811
1.0,3,71461.895846
-0.1,2,71461.895873
-0.1,4,71461.895899
0.0,5,71461.895923
-0.1,5,71464.853959
-0.1,4,71468.151873
-0.1,2,71468.151975
-0.1,5,71468.152009
0.0,8,71468.152035
-0.1,5,71471.188402
-0.1,3,71471.188517
0.0,6,71471.188554
-0.1,4,71473.909411
-0.1,2,71477.02185
0.0,5,71477.022007
-0.1,3,71477.022044
1.0,5,71477.022074
-0.1,4,71479.523535
0.0,4,71479.523661
-0.1,5,71482.750465
1.0,6,71482.750587
-0.1,3,71482.750623
-0.1,4,71482.750652
0.0,7,71482.750678
-0.1,3,71485.705179
1.0,3,71488.250973
0.0,3,71491.233309
0.0,7,71491.233418
0.0,4,71491.233451
-0.1,3,71491.233477
-0.1,2,71491.233504
-0.1,3,71491.233526
0.0,5,71491.233549
0.0,5,71491.233572
-0.1,6,71494.362015
-0.1,1,71497.238354
-0.1,5,71497.238466
-0.1,5,71502.967445
1.0,4,71502.96756
0.0,4,71502.967595
-0.1,4,71502.967621
1.0,5,71506.067742
-0.1,3,71506.067847
1.0,5,71506.067881
-0.1,6,71508.455865
0.0,6,71508.456226
-0.1,9,71508.456297
-0.1,7,71511.635855
-0.1,1,71511.636013
0.0,6,71514.04096
-0.1,1,71514.04108
1.0,3,71516.508496
-0.1,6,71518.928123
-0.1,6,71521.49995
-0.1,5,71521.500057
0.0,5,71524.426783
0.0,4,71524.426876
-0.1,3,71524.42692
-0.1,7,71524.426954
-0.1,4,71524.426982
-0.1,2,71526.834199
-0.1,10,71529.925312
-0.1,10,71529.925423
-0.1,3,71529.925455
0.0,9,71529.925482
-0.1,11,71533.168152
1.0,5,71533.16827
-0.1,5,71538.587762
1.0,3,71538.587876
0.0,5,71538.587912
-0.1,5,71538.587937
-0.1,7,71544.046455
-0.1,5,71544.046566
0.0,7,71546.52832
-0.1,4,71549.054096
-0.1,4,71549.054206
1.0,7,71549.05424
-0.1,3,71552.217249
-0.1,7,71552.217356
-0.1,3,71552.217389
0.0,8,71554.731972
-0.1,11,71554.732078
-0.1,3,71557.612534
-0.1,4,71557.612639
-0.1,10,71557.612671
-0.1,7,71557.612698
1.0,7,71557.612721
-0.1,3,71560.489775
1.0,3,71560.489937
0.0,5,71563.046218
-0.1,5,71563.046332
0.0,5,71566.208331
-0.1,3,71566.208439
-0.1,3,71566.208475
-0.1,3,71569.266721
-0.1,4,71569.266814
-0.1,6,71572.376699
-0.1,1,71572.376856
0.0,5,71572.376895
-0.1,2,71572.376924
-0.1,7,71575.533301
-0.1,4,71575.533397
1.0,6,71578.413948
-0.1,4,71578.414038
-0.1,5,71578.414075
-0.1,1,71578.414096
-0.1,3,71578.414113
-0.1,1,71580.887266
1.0,5,71580.887384
-0.1,4,71584.071017
1.0,4,71584.071125
-0.1,2,71584.071159
-0.1,3,71584.071185
-0.1,4,71584.07121
-0.1,10,71586.843303
-0.1,6,71589.929708
-0.1,3,71589.929813
-0.1,5,71592.986771
1.0,5,71595.86884
-0.1,6,71595.868936
0.0,4,71595.868973
-0.1,6,71595.869
0.0,5,71598.837625
1.0,5,71598.837732
-0.1,3,71598.837766
0.0,3,71601.866443
-0.1,6,71601.866605
-0.1,6,71601.866644
-0.1,2,71605.038871
1.0,3,71605.038985
-0.1,5,71605.03902
-0.1,3,71605.039049
-0.1,7,71607.775845
-0.1,3,71607.775939
-0.1,5,71610.874054
-0.1,2,71610.874141
-0.1,3,71610.874176
-0.1,3,71610.874197
-0.1,5,71613.893799
-0.1,3,71613.893908
-0.1,3,71616.967607
-0.1,3,71619.740204
0.0,8,71619.740306
-0.1,6,71619.740332
1.0,5,71619.740352
1.0,3,71619.740371
-0.1,5,71623.149979
-0.1,6,71623.150091
-0.1,4,71626.281547
1.0,3,71629.124154
-0.1,3,71629.124242
-0.1,3,71632.247945
0.0,7,71632.24806
-0.1,7,71632.248095
0.0,6,71632.248124
-0.1,4,71632.24815
-0.1,3,71635.256822
-0.1,8,71640.211504
-0.1,4,71643.024311
1.0,4,71643.024403
-0.1,6,71646.241962
-0.1,1,71646.242072
-0.1,8,71646.242105
0.0,5,71646.242133
-0.1,10,71648.803086
-0.1,1,71648.803177
-0.1,8,71651.658236
-0.1,6,71651.658361
-0.1,3,71651.658497
0.0,8,71654.126378
-0.1,3,71656.571572
-0.1,1,71656.571679
0.0,4,71656.571711
-0.1,10,71659.092238
0.0,14,71659.092347
-0.1,3,71659.09238
0.0,7,71659.092405
0.0,4,71662.163558
-0.1,6,71662.16368
-0.1,7,71664.407741
-0.1,3,71667.389073
0.0,4,71669.811258
0.0,6,71672.826839
-0.1,5,71672.826946
0.0,8,71672.826982
0.0,5,71675.834929
-0.1,3,71675.835023
0.0,6,71675.83505
-0.1,4,71675.83507
0.0,6,71678.920719
1.0,8,71678.92084
-0.1,3,71681.829596
0.0,12,71681.829714
1.0,4,71684.784612
1.0,10,71684.784721
0.0,3,71684.784755
-0.1,3,71687.970281
-0.1,4,71687.970398
0.0,4,71687.970431
0.0,5,71690.326813
-0.1,3,71693.482309
-0.1,3,71693.482416
0.0,3,71693.48245
0.0,5,71695.955183
-0.1,8,71695.955423
0.0,5,71695.955464
1.0,7,71698.853105
1.0,4,71698.853229
0.0,4,71698.853265
1.0,4,71701.985422
0.0,4,71704.516957
1.0,3,71704.517076
0.0,3,71707.24569
0.0,13,71707.245954
-0.1,7,71707.245989
0.0,5,71707.246019
-0.1,4,71707.246044
-0.1,5,71709.853512
0.0,7,71712.935367
-0.1,3,71712.935455
1.0,5,71712.935557
0.0,5,71712.935583
-0.1,4,71715.912443
-0.1,3,71715.912565
0.0,3,71715.912602
-0.1,6,71719.005517
-0.1,5,71722.083927
1.0,3,71722.084037
-0.1,5,71722.084071
-0.1,3,71722.084097
0.0,3,71725.255828
-0.1,5,71725.255935
-0.1,4,71725.255968
0.0,7,71727.597579
0.0,5,71727.597686
-0.1,6,71733.036777
0.0,4,71733.036897
0.0,4,71735.464911
-0.1,5,71735.465034
-0.1,5,71735.46507
-0.1,6,71735.465099
0.0,3,71740.947771
0.0,7,71740.947862
-0.1,9,71740.947896
-0.1,3,71740.947921
0.0,5,71740.947938
-0.1,6,71744.034804
1.0,8,71747.244756
0.0,5,71750.018117
0.0,9,71750.018234
-0.1,5,71750.018268
-0.1,4,71753.28169
-0.1,4,71753.281795
0.0,2,71755.797519
-0.1,8,71758.924003
0.0,6,71758.92411
0.0,8,71758.924142
-0.1,6,71758.924167
1.0,3,71758.924193
-0.1,6,71758.924216
-0.1,4,71758.924239
-0.1,3,71761.728735
0.0,6,71761.728847
0.0,4,71764.206001
1.0,5,71764.206096
1.0,4,71767.291311
-0.1,3,71767.291401
-0.1,2,71769.801841
-0.1,4,71769.802152
1.0,4,71769.802191
0.0,3,71772.295887
-0.1,5,71774.734605
-0.1,6,71774.734714
1.0,6,71774.734747
1.0,4,71777.25928
-0.1,5,71780.097722
-0.1,4,71780.098901
-0.1,8,71780.098927
0.0,5,71782.567486
-0.1,10,71785.771942
-0.1,5,71785.772182
-0.1,5,71788.285927
-0.1,4,71788.286056
-0.1,5,71788.286111
0.0,6,71791.190308
-0.1,3,71791.190415
1.0,4,71791.190451
1.0,3,71793.722825
0.0,13,71796.738493
-0.1,3,71796.738603
-0.1,6,71796.738639
0.0,3,71799.616575
0.0,4,71799.616689
-0.1,1,71799.616723
-0.1,3,71799.616752
0.0,5,71802.175514
0.0,8,71802.175609
-0.1,4,71802.175644
-0.1,13,71805.327455
-0.1,2,71805.327547
0.0,3,71808.051324
-0.1,3,71808.051437
0.0,4,71808.051472
0.0,9,71810.560051
1.0,6,71813.55739
0.0,7,71813.557499
-0.1,5,71813.557533
-0.1,3,71815.998969
-0.1,6,71819.265956
-0.1,4,71819.266065
0.0,5,71819.266098
-0.1,4,71819.266124
-0.1,4,71822.258762
0.0,7,71822.25886
-0.1,1,71822.258893
1.0,4,71825.295032
-0.1,9,71828.350238
-0.1,4,71828.350343
-0.1,9,71831.486727
0.0,6,71831.486877
0.0,6,71831.486912
-0.1,4,71831.48694
0.0,4,71833.973048
0.0,5,71833.973162
-0.1,5,71836.93706
-0.1,3,71840.13749
-0.1,7,71840.137588
-0.1,4,71843.351538
-0.1,6,71846.489236
-0.1,3,71846.489363
-0.1,6,71846.489399
-0.1,5,71846.489427
1.0,4,71846.489453
-0.1,2,71846.489478
0.0,7,71846.489504
-0.1,6,71849.817242
-0.1,10,71852.878709
-0.1,3,71852.878943
-0.1,5,71855.970509
-0.1,7,71855.970605
0.0,3,71855.97064
-0.1,4,71858.545141
-0.1,5,71861.574968
-0.1,5,71861.575088
-0.1,6,71864.716372
1.0,3,71864.716458
-0.1,3,71864.716494
1.0,7,71867.561738
1.0,6,71870.683351
-0.1,5,71870.683454
-0.1,3,71870.68349
-0.1,3,71870.683517
1.0,6,71870.683542
-0.1,8,71873.833361
-0.1,3,71873.833472
-0.1,2,71876.331945
-0.1,2,71876.332055
-0.1,4,71876.332087
-0.1,3,71879.479255
0.0,5,71879.479346
-0.1,4,71879.47938
1.0,3,71879.479409
0.0,4,71881.991277
1.0,3,71881.991389
-0.1,3,71884.695897
1.0,9,71884.696008
-0.1,3,71887.862208
-0.1,14,71887.862321
-0.1,4,71887.862371
0.0,4,71890.37276
0.0,4,71892.619096
1.0,3,71892.619244
1.0,6,71892.619316
0.0,7,71892.619341
0.0,5,71892.619363
0.0,5,71895.10451
0.0,6,71895.104598
0.0,4,71898.009087
-0.1,3,71898.009374
0.0,4,71898.009417
0.0,6,71900.336841
-0.1,3,71903.505696
1.0,4,71903.505917
0.0,4,71903.505958
0.0,4,71903.505985
-0.1,5,71906.805639
-0.1,4,71906.805729
1.0,3,71906.805755
-0.1,3,71906.805782
-0.1,9,71912.401079
-0.1,3,71912.401207
-0.1,6,71915.468307
-0.1,3,71915.468396
1.0,3,71915.468422
1.0,3,71915.468448
-0.1,3,71915.468472
0.0,4,71915.468496
-0.1,5,71915.468513
0.0,8,71915.468529
0.0,6,71920.789781
-0.1,3,71920.789888
0.0,6,71920.789925
-0.1,3,71923.943978
0.0,4,71926.941008
1.0,4,71926.94112
-0.1,5,71926.941166
-0.1,3,71929.942822
-0.1,5,71929.94291
0.0,5,71929.942935
0.0,5,71929.942954
0.0,5,71929.942975
0.0,3,71929.942999
-0.1,1,71932.466766
0.0,5,71934.925606
1.0,3,71934.925728
0.0,3,71934.925768
0.0,3,71937.445159
-0.1,6,71940.290589
-0.1,2,71940.29068
-0.1,10,71943.329627
0.0,5,71943.329734
-0.1,6,71943.32977
-0.1,5,71943.3298
0.0,5,71943.329826
0.0,5,71945.821466
-0.1,7,71948.234303
-0.1,3,71951.363675
0.0,3,71951.363802
-0.1,3,71951.363837
0.0,7,71954.020075
0.0,4,71954.020173
-0.1,6,71954.020206
0.0,5,71954.020234
0.0,4,71954.020258
0.0,5,71954.020281
-0.1,3,71959.631576
1.0,3,71961.943481
-0.1,7,71965.002149
-0.1,2,71965.002268
-0.1,4,71965.002303
-0.1,5,71965.00233
1.0,11,71965.002355
0.0,6,71965.002381
-0.1,5,71967.555308
-0.1,1,71967.555401
-0.1,1,71967.555435
-0.1,5,71967.555462
-0.1,2,71970.533791
-0.1,8,71973.044867
-0.1,4,71976.015209
0.0,8,71976.015322
0.0,3,71976.015357
-0.1,8,71976.015384
-0.1,5,71978.956354
0.0,4,71978.956479
1.0,3,71978.95663
-0.1,5,71981.493142
0.0,4,71984.033315
0.0,7,71984.033429
-0.1,1,71984.033469
-0.1,3,71986.881834
0.0,3,71986.881956
0.0,10,71989.954154
1.0,5,71989.954261
0.0,6,71992.295791
-0.1,3,71992.295899
0.0,9,71992.295935
-0.1,1,71995.196507
-0.1,7,71995.196602
-0.1,7,71995.196732
-0.1,3,71995.196758
-0.1,2,71998.247392
-0.1,3,71998.247502
0.0,5,71998.247538
1.0,5,72000.956669
-0.1,5,72004.007127
0.0,8,72006.455375
1.0,4,72006.455498
-0.1,4,72009.474745
-0.1,5,72009.474828
-0.1,11,72009.474864
-0.1,3,72009.47489
0.0,5,72011.939753
-0.1,6,72015.070645
-0.1,4,72015.070736
-0.1,8,72015.070771
-0.1,8,72018.112216
0.0,8,72018.112364
-0.1,3,72018.112401
1.0,3,72018.112429
-0.1,3,72021.16328
-0.1,5,72021.163401
-0.1,2,72024.313998
1.0,5,72024.314159
-0.1,7,72029.575662
-0.1,3,72029.575782
0.0,4,72029.575817
0.0,5,72029.575845
-0.1,1,72032.093231
1.0,3,72032.093336
0.0,5,72032.093368
-0.1,8,72037.611332
0.0,7,72037.611495
1.0,8,72037.611534
-0.1,4,72043.000474
-0.1,5,72043.000666
-0.1,5,72046.278716
1.0,9,72046.278825
-0.1,8,72046.27886
0.0,6,72049.36318
-0.1,1,72049.363298
-0.1,8,72051.740118
1.0,4,72054.877458
-0.1,6,72054.877574
-0.1,3,72058.134856
-0.1,5,72058.135069
-0.1,1,72058.135121
-0.1,8,72060.720268
1.0,3,72060.720384
0.0,11,72060.720419
-0.1,9,72063.793243
-0.1,20,72063.793359
0.0,5,72063.793392
0.0,7,72066.22864
1.0,3,72066.228723
1.0,7,72066.228749
-0.1,1,72066.228769
-0.1,5,72068.704128
-0.1,1,72068.704238
1.0,4,72068.704274
-0.1,1,72071.958356
-0.1,3,72071.958468
1.0,4,72071.958502
1.0,5,72071.958531
1.0,3,72074.498036
-0.1,6,72077.421447
-0.1,3,72077.421554
-0.1,3,72080.437718
-0.1,5,72080.437838
-0.1,6,72080.437876
0.0,4,72083.404239
-0.1,4,72083.404344
0.0,8,72083.404379
-0.1,3,72083.404405
-0.1,3,72085.781372
0.0,7,72088.289307
-0.1,3,72091.371865
-0.1,5,72094.401456
-0.1,4,72094.401559
-0.1,6,72094.401592
-0.1,10,72094.401618
-0.1,3,72094.401643
1.0,6,72096.944014
-0.1,7,72100.033494
-0.1,10,72100.033583
-0.1,3,72103.031308
1.0,3,72103.031394
0.0,4,72103.031428
-0.1,3,72103.031449
-0.1,8,72106.03236
-0.1,3,72106.032483
-0.1,1,72106.03252
-0.1,7,72108.592419
-0.1,5,72108.59257
-0.1,3,72111.626984
-0.1,12,72116.926239
-0.1,4,72116.926371
-0.1,5,72119.9751
0.0,6,72119.975194
0.0,4,72119.975228
0.0,4,72119.975255
1.0,7,72119.97528
0.0,10,72123.137927
1.0,7,72123.138016
0.0,4,72123.138043
0.0,8,72123.138062
0.0,4,72128.566995
-0.1,3,72128.567109
-0.1,3,72128.567147
-0.1,8,72128.567176
-0.1,3,72131.70786
-0.1,5,72134.782145
-0.1,5,72134.782244
0.0,5,72137.231683
-0.1,4,72140.210403
-0.1,4,72140.210502
1.0,4,72140.210536
0.0,6,72140.210564
-0.1,9,72143.390615
-0.1,8,72143.390718
-0.1,7,72143.390751
-0.1,3,72146.499481
-0.1,5,72146.499612
-0.1,3,72149.645795
-0.1,3,72149.645917
-0.1,3,72149.645951
1.0,5,72149.645979
-0.1,6,72152.777479
-0.1,2,72152.777585
-0.1,3,72152.777617
-0.1,2,72155.913417
0.0,5,72158.29729
1.0,11,72160.791667
-0.1,3,72160.791795
-0.1,4,72160.791861
0.0,5,72163.313973
1.0,7,72163.314076
-0.1,5,72163.314112
0.0,4,72163.31414
-0.1,6,72163.314165
-0.1,4,72168.863176
1.0,3,72168.863268
-0.1,10,72168.863296
1.0,6,72168.863319
-0.1,3,72172.008656
-0.1,3,72172.00877
-0.1,3,72172.008832
-0.1,1,72174.833067
-0.1,2,72174.833193
-0.1,6,72177.409718
1.0,3,72177.410029
-0.1,3,72180.447214
0.0,6,72180.447317
-0.1,8,72182.702281
1.0,3,72182.702402
0.0,4,72182.702636
1.0,5,72182.702786
0.0,4,72188.029869
0.0,7,72188.030108
-0.1,12,72188.030152
-0.1,6,72191.059744
-0.1,3,72191.059861
-0.1,5,72194.271395
1.0,11,72194.271481
-0.1,6,72194.271506
-0.1,6,72196.842186
-0.1,3,72196.842295
0.0,6,72199.179515
0.0,6,72199.179619
-0.1,4,72199.17965
-0.1,4,72202.217565
-0.1,5,72202.217676
-0.1,3,72202.21771
-0.1,3,72205.083863
-0.1,1,72205.083946
0.0,4,72207.543494
0.0,5,72207.54359
0.0,6,72210.579609
-0.1,10,72210.579724
0.0,4,72213.529456
-0.1,8,72213.529571
1.0,6,72216.659207
-0.1,4,72216.659308
1.0,3,72216.659342
-0.1,3,72222.219564
-0.1,4,72222.219762
-0.1,2,72222.219836
-0.1,9,72225.505819
-0.1,8,72225.505931
-0.1,3,72225.505965
0.0,6,72225.505991
0.0,9,72225.506016
-0.1,6,72228.383746
-0.1,5,72228.383847
-0.1,8,72228.383881
-0.1,3,72231.436844
-0.1,3,72231.436981
-0.1,4,72237.03199
-0.1,5,72237.032151
1.0,4,72237.032187
-0.1,4,72237.032215
-0.1,4,72242.766089
-0.1,2,72242.76632
-0.1,5,72245.722294
1.0,7,72245.722406
0.0,10,72245.722442
-0.1,7,72248.628886
-0.1,4,72248.628979
-0.1,5,72251.566127
0.0,8,72251.566237
0.0,3,72251.566276
0.0,10,72254.37478
-0.1,4,72254.374898
1.0,4,72257.301757
1.0,10,72257.301861
1.0,3,72257.301893
-0.1,5,72260.429125
-0.1,3,72260.429253
1.0,5,72260.429287
-0.1,5,72263.494694
0.0,3,72266.324045
-0.1,3,72266.32416
-0.1,4,72266.324198
-0.1,4,72269.49835
-0.1,3,72269.498474
1.0,3,72269.49851
-0.1,11,72269.498539
-0.1,6,72272.002011
-0.1,1,72272.002107
0.0,7,72272.002141
-0.1,3,72277.633645
-0.1,5,72277.633761
-0.1,4,72277.633797
0.0,5,72280.736551
-0.1,3,72280.736664
-0.1,3,72280.7367
-0.1,3,72280.736725
-0.1,4,72280.73675
-0.1,11,72283.199557
-0.1,7,72285.718476
-0.1,3,72288.757738
1.0,4,72288.757847
-0.1,2,72288.75788
0.0,10,72288.757907
1.0,5,72291.753067
0.0,4,72291.753196
-0.1,4,72291.753232
1.0,4,72291.75326
-0.1,3,72294.823778
1.0,9,72294.823897
1.0,6,72294.823932
-0.1,1,72298.025113
-0.1,4,72301.014577
0.0,4,72301.01469
-0.1,3,72301.014724
-0.1,4,72303.415052
-0.1,4,72306.036441
0.0,4,72306.036557
-0.1,5,72306.036591
-0.1,3,72306.036618
-0.1,3,72309.139965
-0.1,1,72309.140084
0.0,10,72309.140118
0.0,3,72309.140146
0.0,7,72309.140172
1.0,7,72312.163302
0.0,3,72315.370343
-0.1,2,72315.370433
-0.1,3,72318.718496
-0.1,2,72318.718621
-0.1,3,72318.718656
-0.1,4,72321.214053
1.0,5,72321.214182
1.0,6,72324.165236
1.0,3,72324.165332
-0.1,3,72324.165365
1.0,7,72324.165392
-0.1,6,72327.264374
-0.1,3,72330.56207
-0.1,3,72330.562171
1.0,4,72330.562203
-0.1,14,72330.56223
0.0,4,72330.562254
1.0,4,72330.562278
-0.1,3,72332.943408
0.0,11,72332.943521
1.0,4,72336.075282
-0.1,3,72339.06137
-0.1,3,72339.061501
0.0,5,72341.984996
-0.1,6,72341.985104
0.0,4,72341.985139
0.0,7,72345.048041
-0.1,4,72345.048146
-0.1,5,72345.048182
-0.1,3,72347.635588
0.0,6,72347.63568
-0.1,3,72350.722068
-0.1,7,72350.72218
-0.1,6,72350.722214
1.0,6,72353.157272
-0.1,4,72356.312778
1.0,4,72356.312875
-0.1,5,72359.620435
-0.1,4,72359.62055
-0.1,6,72359.620584
0.0,6,72359.620613
0.0,8,72362.713448
-0.1,4,72362.713558
0.0,5,72362.713591
-0.1,4,72362.713615
-0.1,3,72365.122558
-0.1,3,72368.210307
-0.1,5,72368.210425
-0.1,3,72368.210459
-0.1,2,72371.213713
-0.1,5,72371.213824
0.0,4,72371.213859
0.0,7,72371.213886
-0.1,3,72371.213913
-0.1,5,72373.700481
-0.1,2,72376.327836
0.0,5,72376.327945
-0.1,5,72376.32798
1.0,3,72379.219367
-0.1,3,72379.219476
0.0,6,72379.219509
0.0,4,72382.362131
-0.1,4,72382.362246
-0.1,5,72382.362282
-0.1,5,72382.362311
-0.1,5,72382.362337
-0.1,3,72388.000061
1.0,3,72388.00017
1.0,4,72388.000204
-0.1,3,72391.062368
-0.1,4,72391.062472
0.0,3,72391.062505
1.0,6,72391.062531
1.0,3,72391.062557
-0.1,4,72394.159819
0.0,6,72394.159939
1.0,6,72399.668883
1.0,8,72399.669003
-0.1,4,72399.669036
-0.1,5,72402.78124
-0.1,1,72402.781348
-0.1,5,72405.609389
-0.1,5,72405.609498
1.0,4,72405.609532
0.0,5,72405.609559
0.0,7,72408.475018
-0.1,1,72408.475123
-0.1,1,72411.535934
-0.1,3,72411.536057
-0.1,4,72411.536092
-0.1,3,72414.612681
-0.1,4,72417.631497
1.0,9,72417.631609
-0.1,9,72420.79033
-0.1,3,72420.790433
-0.1,7,72420.790467
-0.1,10,72420.790493
-0.1,1,72423.164165
0.0,6,72423.164354
0.0,4,72423.16443
1.0,3,72426.047101
0.0,6,72426.047188
-0.1,2,72426.047222
1.0,8,72426.04725
1.0,4,72428.557603
-0.1,4,72431.772699
0.0,7,72431.772791
0.0,4,72434.91223
-0.1,3,72434.912342
-0.1,3,72434.912377
0.0,5,72437.396969
1.0,3,72440.483045
-0.1,5,72440.483164
-0.1,7,72440.4832
0.0,4,72440.483229
-0.1,3,72440.483255
-0.1,7,72442.965186
-0.1,10,72442.965287
-0.1,1,72442.965319
-0.1,4,72445.320029
0.0,3,72448.418793
-0.1,5,72448.418884
-0.1,5,72448.418914
-0.1,4,72451.545087
-0.1,4,72451.545216
1.0,3,72451.545252
1.0,6,72454.047308
1.0,4,72457.211735
-0.1,5,72457.211824
-0.1,3,72460.364534
0.0,12,72460.364626
-0.1,3,72463.334833
1.0,3,72465.677282
0.0,5,72465.677382
-0.1,1,72468.751969
0.0,7,72468.752059
0.0,7,72468.752189
0.0,3,72471.087713
0.0,8,72471.087812
-0.1,2,72471.087844
0.0,12,72474.122244
-0.1,5,72474.122359
0.0,8,72474.122396
1.0,6,72476.662072
-0.1,7,72476.662177
-0.1,12,72476.66221
-0.1,3,72482.605059
-0.1,4,72482.605183
-0.1,3,72482.605223
1.0,4,72485.789007
0.0,5,72485.789106
-0.1,7,72489.024722
0.0,7,72489.024849
-0.1,7,72489.024963
1.0,7,72491.913455
-0.1,3,72491.913567
-0.1,2,72495.256707
0.0,4,72495.256833
-0.1,3,72498.44858
-0.1,8,72501.671285
-0.1,3,72501.671377
1.0,6,72504.810538
-0.1,3,72504.81065
-0.1,9,72504.810685
-0.1,10,72507.802754
1.0,3,72507.802873
-0.1,8,72507.802911
-0.1,3,72511.015564
-0.1,6,72511.015678
-0.1,3,72514.081454
0.0,7,72516.962573
1.0,4,72516.962684
0.0,5,72516.962718
-0.1,11,72520.027313
1.0,3,72520.027427
0.0,10,72520.027462
-0.1,6,72525.637724
1.0,3,72525.637855
1.0,5,72525.637994
0.0,7,72528.73896
-0.1,5,72528.739073
-0.1,3,72528.739107
0.0,4,72531.77775
1.0,9,72531.777865
0.0,4,72531.777903
-0.1,3,72537.40402
-0.1,5,72539.94546
-0.1,8,72539.94557
0.0,4,72539.945605
-0.1,5,72539.945633
-0.1,5,72539.945659
0.0,8,72539.945684
-0.1,4,72543.107578
-0.1,5,72545.36749
-0.1,6,72548.593881
-0.1,3,72548.594018
-0.1,3,72548.594074
0.0,4,72551.562018
-0.1,4,72551.562136
1.0,6,72554.669869
-0.1,6,72557.154818
0.0,6,72557.154925
-0.1,17,72557.154957
-0.1,6,72560.316555
-0.1,11,72560.316671
0.0,4,72560.316706
1.0,6,72563.393173
1.0,4,72563.393273
-0.1,3,72566.45799
-0.1,4,72566.458093
0.0,3,72568.995802
-0.1,2,72568.995903
0.0,7,72571.49415
-0.1,5,72574.538158
-0.1,6,72574.538282
0.0,5,72577.660809
-0.1,7,72577.660897
-0.1,6,72577.660924
-0.1,5,72580.783851
0.0,5,72580.783964
-0.1,3,72580.783999
0.0,11,72580.784027
-0.1,4,72580.784051
-0.1,1,72583.305205
-0.1,3,72583.305312
-0.1,2,72583.305344
