#{"t_start": 1633963716.4191632, "env_id": null}
r,l,t
-0.1,1,81591.965945
-0.1,3,81591.966056
-0.1,2,81591.966088
1.0,2,81591.966114
-0.1,2,81591.966138
-0.1,4,81596.797365
-0.1,2,81596.797492
-0.1,2,81596.797528
-0.1,2,81596.797557
-0.1,2,81596.797581
-0.1,1,81601.147477
-0.1,5,81601.147703
1.0,2,81601.147747
-0.1,2,81601.147774
-0.1,4,81601.147799
-0.1,2,81601.147823
-0.1,2,81601.147846
1.0,2,81605.209487
-0.1,2,81605.209589
-0.1,2,81605.209627
-0.1,2,81609.234358
-0.1,3,81609.234461
1.0,2,81609.234493
1.0,2,81609.23452
-0.1,2,81609.234545
-0.1,2,81609.234569
1.0,2,81609.234593
0.0,3,81613.965819
1.0,5,81613.965924
1.0,2,81613.96597
-0.1,2,81613.965996
-0.1,1,81613.966021
-0.1,2,81618.792071
-0.1,2,81618.792177
-0.1,2,81618.792209
-0.1,3,81618.792234
-0.1,2,81618.792257
-0.1,1,81618.79228
1.0,2,81618.792303
-0.1,2,81622.743126
1.0,2,81622.743244
0.0,2,81622.743279
-0.1,3,81622.743303
-0.1,2,81622.743327
1.0,2,81627.22428
1.0,2,81627.22438
-0.1,2,81627.224411
-0.1,1,81627.224438
-0.1,2,81627.224462
0.0,3,81631.080312
-0.1,1,81631.080456
-0.1,2,81631.080513
1.0,2,81631.080559
1.0,2,81631.080601
-0.1,2,81631.080638
-0.1,3,81631.080678
0.0,2,81635.083516
-0.1,2,81635.083637
0.0,4,81635.083674
1.0,2,81635.083702
-0.1,2,81635.083728
-0.1,1,81635.083753
-0.1,2,81639.157639
-0.1,2,81639.157749
-0.1,2,81639.157783
0.0,3,81643.738117
-0.1,3,81643.73824
1.0,2,81643.738277
-0.1,2,81643.738305
-0.1,2,81643.738329
0.0,3,81647.519862
0.0,3,81647.519974
-0.1,4,81647.520009
-0.1,2,81652.012517
-0.1,2,81652.012625
-0.1,4,81652.012656
-0.1,3,81652.012682
-0.1,2,81652.012706
0.0,3,81652.012728
-0.1,2,81652.012749
-0.1,2,81656.614195
-0.1,1,81656.614304
-0.1,2,81656.614337
0.0,4,81656.614364
-0.1,3,81656.61439
-0.1,2,81660.944205
-0.1,1,81660.944309
1.0,2,81660.944341
1.0,2,81660.944368
1.0,2,81660.944391
-0.1,2,81660.944414
-0.1,2,81660.944437
-0.1,2,81665.895644
-0.1,2,81665.895746
-0.1,2,81665.895778
-0.1,1,81665.895803
-0.1,1,81665.895828
-0.1,1,81665.895852
0.0,4,81665.895876
-0.1,2,81665.8959
-0.1,1,81669.781046
-0.1,1,81669.781157
-0.1,1,81669.781192
-0.1,2,81669.781219
-0.1,2,81669.781243
1.0,2,81669.781267
-0.1,2,81674.447708
-0.1,2,81674.447869
-0.1,1,81674.447907
0.0,3,81674.447935
-0.1,2,81674.44796
-0.1,2,81674.447985
1.0,2,81674.448009
-0.1,2,81678.256221
-0.1,2,81678.256317
1.0,2,81678.256346
-0.1,2,81678.256367
-0.1,2,81682.371957
-0.1,2,81682.372059
-0.1,2,81682.372087
-0.1,2,81682.372106
1.0,2,81682.372123
-0.1,2,81682.37214
1.0,2,81682.372157
-0.1,2,81687.023952
-0.1,1,81687.024054
-0.1,2,81687.024086
-0.1,2,81691.379413
1.0,2,81691.379529
1.0,2,81691.379565
-0.1,2,81691.379592
1.0,3,81691.379618
-0.1,5,81691.379643
-0.1,3,81691.379668
-0.1,2,81691.379693
-0.1,2,81691.379718
-0.1,2,81695.418337
-0.1,2,81695.418453
-0.1,1,81695.418488
-0.1,2,81695.418515
-0.1,2,81699.393127
-0.1,2,81699.393238
-0.1,2,81699.393271
1.0,2,81699.393298
1.0,2,81699.393322
-0.1,3,81703.914708
-0.1,2,81703.914833
-0.1,3,81703.914868
-0.1,1,81703.914896
-0.1,1,81703.914921
1.0,2,81703.914945
-0.1,4,81707.977963
-0.1,3,81707.978079
-0.1,3,81707.978114
-0.1,2,81707.978141
1.0,2,81707.978165
-0.1,3,81711.981673
0.0,2,81711.981783
-0.1,2,81711.981816
1.0,2,81711.981841
-0.1,2,81711.981865
-0.1,2,81711.981889
1.0,2,81711.981912
-0.1,2,81716.880004
-0.1,2,81716.880118
-0.1,1,81716.88015
-0.1,2,81716.880176
0.0,3,81721.174559
-0.1,1,81721.17468
-0.1,2,81721.174717
0.0,2,81721.174747
-0.1,1,81721.174773
0.0,3,81721.174798
-0.1,2,81725.840984
-0.1,3,81725.841089
-0.1,3,81725.841121
-0.1,1,81725.841146
-0.1,1,81725.84117
-0.1,2,81729.80834
-0.1,4,81729.808445
0.0,4,81729.808477
1.0,2,81729.808501
-0.1,2,81729.808525
0.0,3,81729.808547
-0.1,2,81733.767601
-0.1,2,81733.767726
0.0,2,81733.767761
-0.1,2,81733.767788
-0.1,3,81733.767813
-0.1,1,81738.287673
1.0,2,81738.287799
1.0,3,81738.287855
-0.1,2,81738.287894
-0.1,2,81742.905428
-0.1,3,81742.905551
-0.1,3,81742.905585
0.0,3,81742.905612
-0.1,2,81742.905637
-0.1,2,81742.905661
-0.1,3,81742.905684
-0.1,2,81742.905709
-0.1,2,81747.593452
-0.1,2,81747.593574
-0.1,1,81747.593612
-0.1,2,81747.593641
-0.1,1,81747.593666
-0.1,2,81752.283025
-0.1,1,81752.283186
-0.1,2,81752.283247
-0.1,2,81752.28328
-0.1,2,81752.283306
1.0,2,81752.283331
-0.1,2,81756.808926
-0.1,2,81756.809016
-0.1,2,81756.809042
-0.1,4,81756.809066
-0.1,2,81756.809089
-0.1,3,81756.809113
1.0,2,81761.500534
-0.1,2,81761.500642
-0.1,1,81761.500677
-0.1,2,81761.500704
1.0,2,81761.500728
-0.1,2,81761.500751
0.0,3,81765.300602
1.0,2,81765.30072
1.0,2,81765.300758
1.0,2,81765.300803
-0.1,2,81765.300829
-0.1,2,81769.084308
-0.1,2,81769.084425
-0.1,2,81769.084458
-0.1,3,81769.084483
1.0,3,81773.334268
-0.1,3,81773.334377
-0.1,2,81773.334532
-0.1,2,81773.334565
-0.1,2,81777.927358
-0.1,3,81777.927463
1.0,2,81777.927489
0.0,4,81777.927508
-0.1,2,81777.927525
-0.1,2,81777.927541
1.0,2,81782.639104
-0.1,2,81782.639251
-0.1,4,81782.639292
-0.1,2,81782.639317
-0.1,1,81782.63934
-0.1,2,81786.649923
0.0,5,81786.650035
-0.1,2,81786.650068
1.0,2,81786.650095
-0.1,2,81786.650119
-0.1,2,81786.650142
-0.1,4,81791.010506
-0.1,2,81791.010598
1.0,2,81791.010624
-0.1,2,81791.010643
-0.1,2,81791.01066
1.0,2,81791.010677
-0.1,2,81795.116647
1.0,2,81795.116767
-0.1,1,81795.116801
1.0,2,81795.116829
-0.1,2,81795.116853
-0.1,3,81799.64812
-0.1,2,81799.648221
-0.1,2,81799.648254
-0.1,2,81799.64828
1.0,2,81799.648303
-0.1,2,81799.648327
0.0,3,81799.64835
-0.1,1,81804.158917
-0.1,2,81804.159052
-0.1,2,81804.159088
-0.1,2,81804.159116
0.0,2,81804.159141
-0.1,2,81808.768178
-0.1,1,81808.768306
-0.1,2,81808.768343
-0.1,2,81808.768371
-0.1,2,81808.768398
-0.1,3,81808.768423
-0.1,2,81813.207279
-0.1,3,81813.207419
-0.1,2,81813.207456
-0.1,1,81813.207482
-0.1,2,81817.623847
-0.1,2,81817.623941
1.0,2,81817.623986
-0.1,4,81817.624018
-0.1,1,81822.134634
-0.1,2,81822.13476
-0.1,2,81822.134796
-0.1,3,81822.134824
1.0,2,81822.13485
-0.1,3,81822.134876
-0.1,4,81822.1349
-0.1,2,81822.134924
-0.1,1,81827.079705
-0.1,2,81827.079813
-0.1,2,81827.079845
-0.1,5,81827.079871
-0.1,2,81831.054848
-0.1,2,81831.054953
-0.1,3,81831.054986
-0.1,2,81831.055012
-0.1,2,81831.055036
-0.1,2,81831.055059
1.0,2,81835.860258
-0.1,3,81835.860369
-0.1,1,81835.860404
-0.1,2,81840.450848
-0.1,2,81840.450943
1.0,2,81840.450979
-0.1,4,81840.451007
-0.1,3,81840.45103
0.0,3,81840.451051
-0.1,3,81840.451067
-0.1,1,81845.05786
1.0,3,81845.057952
-0.1,2,81845.057986
-0.1,1,81845.058011
-0.1,2,81849.178946
-0.1,2,81849.179053
-0.1,2,81849.179085
-0.1,2,81849.17911
-0.1,2,81849.179134
-0.1,4,81853.728799
-0.1,1,81853.728923
-0.1,1,81853.72896
-0.1,2,81853.728987
-0.1,2,81853.729006
-0.1,2,81853.729021
-0.1,4,81853.729037
-0.1,2,81858.313484
-0.1,2,81858.313606
-0.1,3,81858.313643
-0.1,6,81858.313669
-0.1,2,81858.313695
0.0,2,81862.443847
-0.1,2,81862.443953
-0.1,2,81862.443989
-0.1,2,81862.444016
-0.1,2,81866.920264
1.0,2,81866.92036
-0.1,2,81866.920392
0.0,3,81866.920417
-0.1,2,81866.920439
-0.1,4,81871.592407
1.0,2,81871.592512
-0.1,1,81871.592546
1.0,2,81871.592571
-0.1,2,81871.592595
-0.1,4,81871.592619
1.0,2,81871.592643
-0.1,1,81876.286363
1.0,2,81876.286473
1.0,2,81876.286507
-0.1,2,81876.286532
0.0,2,81880.399531
-0.1,5,81880.399624
-0.1,2,81880.399658
-0.1,3,81884.400325
-0.1,3,81884.400429
-0.1,2,81884.400464
-0.1,3,81884.400488
1.0,2,81884.400505
1.0,2,81884.400522
-0.1,4,81888.897399
-0.1,2,81888.897533
-0.1,2,81888.897569
-0.1,2,81893.401192
-0.1,2,81893.401294
1.0,4,81893.401324
1.0,2,81893.401348
0.0,3,81893.40137
-0.1,3,81898.140487
-0.1,2,81898.140603
-0.1,3,81898.140636
-0.1,1,81898.140663
-0.1,3,81898.140687
-0.1,8,81902.907119
-0.1,3,81902.907254
-0.1,3,81902.907292
-0.1,2,81902.90732
-0.1,2,81902.907346
1.0,2,81907.716095
-0.1,3,81907.716236
1.0,2,81907.716286
-0.1,1,81907.716327
-0.1,2,81907.716373
-0.1,3,81907.7164
-0.1,1,81907.716427
1.0,2,81907.716455
-0.1,1,81912.330524
-0.1,2,81912.330648
-0.1,1,81912.330685
-0.1,2,81912.330714
-0.1,2,81912.330739
1.0,2,81916.15987
0.0,4,81916.159979
-0.1,2,81916.160012
0.0,2,81916.16004
1.0,2,81916.160064
0.0,3,81920.247038
-0.1,2,81920.247152
-0.1,2,81920.247188
-0.1,2,81920.247215
-0.1,1,81920.247259
1.0,2,81924.175678
-0.1,3,81924.175802
1.0,2,81924.175839
-0.1,4,81924.175867
-0.1,2,81924.175893
-0.1,4,81928.741867
1.0,2,81928.741975
-0.1,2,81928.742007
-0.1,2,81928.74203
-0.1,2,81928.742053
-0.1,2,81933.599657
-0.1,2,81933.599815
-0.1,1,81933.599854
-0.1,2,81933.599881
-0.1,2,81933.599906
-0.1,1,81933.599943
-0.1,3,81933.599967
-0.1,2,81938.247395
-0.1,1,81938.247497
-0.1,5,81938.247529
-0.1,2,81938.247553
-0.1,2,81938.247576
-0.1,2,81942.352054
-0.1,2,81942.352163
1.0,2,81942.352196
-0.1,2,81942.352222
1.0,2,81942.352245
-0.1,2,81946.733006
-0.1,5,81946.733127
-0.1,3,81946.73316
-0.1,2,81946.733188
-0.1,2,81946.733213
1.0,2,81946.733238
-0.1,2,81951.207443
-0.1,3,81951.207552
-0.1,2,81951.207586
-0.1,1,81951.207612
-0.1,2,81951.207637
-0.1,2,81951.20766
-0.1,2,81951.207684
0.0,2,81955.882767
1.0,2,81955.882887
1.0,2,81955.882925
-0.1,1,81955.882957
1.0,2,81955.882987
-0.1,1,81955.883015
-0.1,2,81960.601791
1.0,2,81960.601911
-0.1,1,81960.601948
-0.1,3,81960.601975
-0.1,2,81960.602001
-0.1,2,81960.602026
-0.1,1,81960.60205
0.0,3,81964.966447
-0.1,1,81964.966564
0.0,2,81964.966601
-0.1,2,81964.966629
1.0,2,81964.966655
1.0,2,81969.55688
-0.1,1,81969.556995
-0.1,2,81969.557033
1.0,2,81969.557061
-0.1,2,81969.557088
-0.1,2,81969.557112
1.0,2,81969.557137
-0.1,3,81969.557161
-0.1,2,81973.611744
-0.1,1,81973.611845
-0.1,2,81973.611876
-0.1,1,81973.6119
-0.1,1,81973.611922
-0.1,2,81977.631547
1.0,2,81977.631648
-0.1,3,81977.631675
1.0,2,81977.631698
0.0,2,81977.631718
-0.1,2,81982.083586
-0.1,2,81982.083702
-0.1,3,81982.083736
-0.1,4,81982.083764
-0.1,1,81982.08379
-0.1,2,81982.083815
-0.1,2,81982.083839
-0.1,2,81982.083864
0.0,2,81985.893817
-0.1,2,81985.893928
-0.1,2,81985.893964
-0.1,1,81985.893992
-0.1,2,81985.894018
1.0,2,81990.476401
-0.1,2,81990.476511
1.0,2,81990.476544
-0.1,2,81990.476569
-0.1,2,81990.476591
-0.1,2,81990.476616
-0.1,2,81994.554191
1.0,2,81994.554293
-0.1,2,81994.554325
-0.1,2,81994.554351
1.0,2,81998.793474
-0.1,2,81998.793584
-0.1,2,81998.793618
-0.1,2,81998.793643
-0.1,4,81998.793667
-0.1,2,81998.79369
-0.1,4,82002.78385
-0.1,2,82002.783968
0.0,3,82007.001927
0.0,3,82007.002092
0.0,4,82007.002131
-0.1,2,82007.002158
-0.1,2,82007.002185
-0.1,1,82007.002209
-0.1,2,82007.002232
1.0,2,82007.002256
-0.1,2,82007.00228
0.0,4,82010.965402
1.0,2,82010.965519
-0.1,1,82010.96555
-0.1,1,82010.965575
-0.1,1,82010.965598
-0.1,2,82015.464014
-0.1,1,82015.464108
1.0,2,82015.464144
-0.1,2,82015.464172
-0.1,2,82015.464196
-0.1,2,82015.464214
0.0,4,82015.464231
-0.1,1,82019.991447
-0.1,2,82019.991577
-0.1,2,82019.991613
-0.1,2,82019.991641
-0.1,2,82019.991666
-0.1,2,82024.686304
-0.1,2,82024.686419
-0.1,2,82024.686453
-0.1,2,82024.686478
-0.1,3,82029.48773
-0.1,1,82029.48785
1.0,2,82029.487884
1.0,2,82029.487913
-0.1,5,82029.487938
1.0,2,82029.487964
-0.1,3,82034.136483
0.0,4,82034.136573
-0.1,2,82034.136599
1.0,2,82034.136618
0.0,3,82034.136636
-0.1,2,82034.136653
-0.1,2,82038.243579
-0.1,1,82038.243685
-0.1,2,82038.243719
-0.1,2,82038.243744
1.0,2,82042.312449
-0.1,2,82042.31254
-0.1,2,82042.312566
-0.1,2,82042.312592
1.0,2,82046.692631
-0.1,2,82046.692713
-0.1,4,82046.692739
-0.1,3,82046.692758
-0.1,4,82046.692775
0.0,4,82046.692792
-0.1,1,82051.221961
-0.1,2,82051.222084
1.0,2,82051.222122
1.0,2,82055.96481
-0.1,2,82055.964948
-0.1,1,82055.965031
-0.1,2,82055.965063
0.0,3,82055.965081
-0.1,4,82055.965098
-0.1,2,82060.609047
1.0,3,82060.609166
-0.1,4,82060.609203
-0.1,4,82065.13221
0.0,6,82065.13232
-0.1,2,82065.132353
-0.1,3,82065.132378
-0.1,2,82065.132401
-0.1,2,82065.132424
-0.1,2,82065.132446
-0.1,1,82065.132467
-0.1,3,82069.253857
-0.1,3,82069.253963
1.0,2,82069.253996
1.0,2,82069.254023
-0.1,2,82074.010092
-0.1,2,82074.010208
-0.1,1,82074.010244
-0.1,2,82074.010271
-0.1,1,82074.010295
1.0,2,82074.010321
1.0,2,82074.010346
-0.1,3,82078.693117
-0.1,1,82078.69324
-0.1,2,82078.693275
0.0,3,82078.693304
1.0,2,82078.69333
0.0,4,82082.642131
-0.1,2,82082.642244
-0.1,2,82082.642279
1.0,2,82082.642304
1.0,2,82087.132301
-0.1,3,82087.133463
1.0,2,82087.1335
-0.1,2,82087.133522
1.0,3,82087.133543
-0.1,2,82087.133563
1.0,2,82091.072412
1.0,2,82091.072519
-0.1,2,82091.07255
-0.1,3,82091.072576
1.0,2,82091.0726
1.0,4,82091.072639
1.0,2,82095.462853
1.0,2,82095.462973
-0.1,2,82095.463009
1.0,2,82095.463039
1.0,3,82099.770125
-0.1,2,82099.770231
1.0,2,82099.770265
-0.1,2,82099.770291
1.0,2,82099.770315
0.0,3,82099.770338
-0.1,2,82104.334295
-0.1,2,82104.334386
0.0,3,82104.334422
-0.1,2,82104.33445
1.0,3,82104.334475
-0.1,2,82108.465449
-0.1,2,82108.46561
-0.1,2,82108.465649
-0.1,2,82108.465677
-0.1,2,82108.465702
-0.1,1,82113.033897
-0.1,2,82113.034021
-0.1,3,82113.034056
-0.1,2,82113.034084
1.0,2,82113.034109
-0.1,1,82113.034134
-0.1,2,82113.034158
0.0,3,82117.09393
-0.1,5,82117.094023
-0.1,2,82117.094057
-0.1,2,82121.504612
-0.1,2,82121.504703
-0.1,3,82121.504738
-0.1,2,82121.504765
-0.1,2,82121.504787
-0.1,2,82125.983035
-0.1,2,82125.983166
-0.1,3,82125.9832
0.0,4,82125.983238
-0.1,1,82125.983268
1.0,3,82125.983293
1.0,2,82125.983318
1.0,2,82130.032446
1.0,2,82130.032551
-0.1,2,82130.032585
0.0,4,82130.032611
-0.1,2,82130.032634
-0.1,2,82134.731301
-0.1,1,82134.731403
1.0,2,82134.731437
-0.1,2,82134.731464
-0.1,2,82134.731488
-0.1,2,82134.731512
-0.1,2,82139.118553
1.0,2,82139.118674
1.0,2,82139.118709
-0.1,3,82139.118737
-0.1,2,82139.118763
-0.1,3,82139.118788
-0.1,2,82143.907355
-0.1,1,82143.907467
-0.1,2,82143.907499
-0.1,2,82143.907525
-0.1,3,82147.922533
0.0,3,82147.922661
-0.1,2,82147.922721
1.0,2,82151.436238
1.0,2,82151.436338
1.0,2,82151.436369
0.0,4,82151.436393
-0.1,3,82151.436416
0.0,3,82151.436441
-0.1,3,82151.436464
0.0,3,82151.436487
1.0,2,82155.576977
1.0,2,82155.577071
-0.1,2,82155.577098
-0.1,4,82160.081125
1.0,2,82160.081218
-0.1,2,82160.081251
-0.1,2,82160.081271
-0.1,2,82160.081288
-0.1,2,82160.081305
-0.1,2,82160.081321
-0.1,1,82164.781342
-0.1,2,82164.781452
-0.1,2,82164.781491
1.0,2,82168.769205
0.0,4,82168.769305
-0.1,2,82168.769337
-0.1,2,82168.769364
-0.1,4,82168.769389
1.0,3,82173.262475
1.0,2,82173.262591
0.0,3,82173.262632
-0.1,2,82173.262654
0.0,3,82173.262672
1.0,2,82173.262688
-0.1,5,82177.747091
-0.1,2,82177.747203
1.0,2,82177.747251
-0.1,1,82177.747278
1.0,2,82177.747303
-0.1,2,82177.747327
-0.1,2,82182.267985
1.0,2,82182.268093
-0.1,3,82182.268131
-0.1,2,82182.268162
-0.1,2,82182.268191
1.0,2,82186.273373
-0.1,3,82186.273496
1.0,2,82186.273533
-0.1,2,82186.27356
-0.1,2,82186.273584
1.0,2,82190.632278
0.0,2,82190.632366
-0.1,2,82190.63239
-0.1,3,82190.632411
-0.1,2,82190.632428
1.0,2,82190.632444
-0.1,2,82194.694713
0.0,4,82194.694856
-0.1,2,82194.694934
0.0,2,82194.694983
1.0,2,82199.251779
-0.1,2,82199.251934
-0.1,1,82199.251973
0.0,3,82199.252001
-0.1,2,82199.252028
-0.1,3,82199.252053
-0.1,2,82203.275089
1.0,2,82203.275183
-0.1,3,82203.27521
-0.1,2,82207.660468
-0.1,2,82207.660563
-0.1,2,82207.660597
1.0,2,82207.660618
-0.1,4,82207.660635
-0.1,2,82207.660651
-0.1,4,82207.660667
-0.1,3,82207.660682
-0.1,2,82211.557785
1.0,2,82211.557897
-0.1,4,82216.073034
1.0,2,82216.073151
-0.1,3,82216.073186
1.0,2,82216.073212
-0.1,2,82216.073236
1.0,2,82216.07326
-0.1,2,82216.073283
-0.1,2,82219.915647
-0.1,3,82219.915762
1.0,3,82219.915798
-0.1,2,82219.915826
0.0,3,82219.915852
-0.1,1,82219.915876
-0.1,2,82224.081613
1.0,2,82224.081727
-0.1,2,82224.08176
1.0,2,82224.081787
-0.1,2,82228.1781
-0.1,2,82228.178226
-0.1,2,82228.178263
0.0,3,82228.178291
-0.1,2,82228.178317
-0.1,2,82228.178342
-0.1,2,82232.652065
-0.1,1,82232.652186
-0.1,2,82232.652222
-0.1,2,82232.65225
0.0,3,82232.652276
0.0,4,82232.652301
-0.1,2,82237.286675
-0.1,1,82237.286784
1.0,2,82237.286816
-0.1,2,82237.286843
-0.1,3,82237.286866
-0.1,1,82241.281219
1.0,3,82241.28131
1.0,2,82241.281336
1.0,2,82241.281356
1.0,2,82241.281373
1.0,2,82241.281389
1.0,3,82245.312694
1.0,2,82245.312877
-0.1,2,82245.312994
1.0,2,82245.313072
-0.1,3,82249.928185
-0.1,2,82249.92829
-0.1,2,82249.928324
-0.1,2,82249.928349
-0.1,5,82249.928372
-0.1,3,82254.3975
1.0,2,82254.397588
-0.1,1,82254.397614
-0.1,2,82254.397634
-0.1,3,82254.39765
0.0,3,82254.397667
-0.1,2,82254.397683
-0.1,3,82259.189845
-0.1,1,82259.189958
-0.1,2,82259.18999
-0.1,3,82263.481396
-0.1,2,82263.481562
0.0,2,82263.4816
-0.1,2,82263.481626
-0.1,2,82263.481648
-0.1,2,82263.48167
1.0,2,82263.481692
1.0,4,82267.561518
1.0,2,82267.561623
-0.1,2,82267.561654
-0.1,4,82267.561682
-0.1,2,82267.561705
1.0,2,82272.064461
1.0,2,82272.06462
1.0,2,82272.064657
1.0,2,82272.064684
-0.1,2,82272.064709
-0.1,1,82272.064735
-0.1,2,82276.778131
-0.1,3,82276.77825
-0.1,2,82276.778285
1.0,2,82276.778313
0.0,3,82276.778338
-0.1,1,82276.778362
-0.1,2,82281.430704
-0.1,3,82281.430827
1.0,2,82281.430863
-0.1,1,82281.430892
-0.1,2,82281.430918
1.0,2,82281.430944
-0.1,2,82285.531158
1.0,2,82285.531274
1.0,2,82285.531308
-0.1,2,82290.024038
0.0,3,82290.024163
-0.1,2,82290.024198
1.0,2,82290.024227
-0.1,3,82290.024253
-0.1,3,82294.584575
0.0,3,82294.584661
-0.1,2,82294.584686
-0.1,5,82294.584705
1.0,4,82298.589592
1.0,2,82298.589699
-0.1,2,82298.58973
1.0,2,82298.589757
-0.1,1,82298.589781
0.0,3,82298.589805
-0.1,2,82298.589828
-0.1,2,82298.589851
1.0,2,82302.653135
-0.1,2,82302.653345
-0.1,2,82302.65339
-0.1,4,82302.653418
-0.1,2,82307.380445
-0.1,1,82307.380551
-0.1,2,82307.380582
-0.1,2,82307.380606
1.0,2,82307.380628
-0.1,2,82307.38065
1.0,2,82307.380672
-0.1,2,82307.380694
-0.1,2,82312.019509
1.0,2,82312.01962
-0.1,1,82312.019655
0.0,3,82312.019681
1.0,2,82312.019705
-0.1,1,82312.019727
1.0,2,82316.711355
-0.1,2,82316.711454
-0.1,3,82321.340289
-0.1,2,82321.340402
-0.1,2,82321.340434
0.0,3,82321.340459
-0.1,2,82321.340483
-0.1,2,82321.340507
-0.1,2,82321.340529
-0.1,4,82325.239804
-0.1,2,82325.239945
0.0,4,82325.240004
-0.1,2,82325.240053
0.0,3,82325.240097
-0.1,2,82329.217506
-0.1,2,82329.217605
-0.1,2,82329.21764
-0.1,2,82329.217664
1.0,2,82329.217682
-0.1,3,82333.740958
1.0,2,82333.74109
-0.1,2,82333.741254
-0.1,2,82333.741282
1.0,2,82333.7413
0.0,4,82337.690604
-0.1,1,82337.690712
-0.1,3,82337.690747
-0.1,2,82337.690774
1.0,2,82337.690799
-0.1,2,82337.690823
-0.1,2,82342.287481
-0.1,2,82342.287624
0.0,3,82342.287674
-0.1,2,82342.287701
-0.1,2,82342.287729
-0.1,1,82346.507727
1.0,2,82346.507889
-0.1,2,82346.507926
-0.1,4,82346.507956
1.0,2,82346.507981
1.0,2,82346.508006
1.0,2,82346.50803
1.0,2,82346.508054
1.0,2,82350.516558
-0.1,2,82350.516672
-0.1,1,82350.516707
-0.1,2,82350.516734
-0.1,2,82350.516759
1.0,2,82355.100596
-0.1,2,82355.100725
-0.1,1,82355.100766
1.0,2,82355.100798
-0.1,2,82355.100827
-0.1,2,82355.100855
-0.1,2,82355.100882
1.0,2,82359.583738
-0.1,1,82359.583843
-0.1,2,82359.583872
-0.1,3,82359.583899
1.0,2,82364.006424
-0.1,1,82364.006548
-0.1,2,82364.006585
1.0,2,82364.006613
1.0,2,82364.006639
1.0,2,82368.318942
0.0,4,82368.319053
-0.1,3,82368.319086
1.0,2,82373.169973
-0.1,1,82373.17011
-0.1,1,82373.170148
-0.1,2,82373.170174
-0.1,4,82373.170198
-0.1,1,82373.170222
-0.1,2,82373.170245
-0.1,2,82373.170268
-0.1,2,82373.17029
-0.1,4,82377.931751
-0.1,1,82377.931858
-0.1,4,82377.931889
-0.1,6,82377.931913
-0.1,2,82382.116918
-0.1,2,82382.117027
-0.1,2,82382.117061
-0.1,2,82382.117086
0.0,2,82382.11711
1.0,2,82382.117135
-0.1,1,82386.651026
0.0,3,82386.651133
-0.1,1,82386.651165
-0.1,2,82386.651191
-0.1,2,82386.651214
-0.1,2,82386.651251
-0.1,2,82391.336599
1.0,2,82391.336728
-0.1,4,82391.336772
-0.1,2,82391.336807
-0.1,2,82395.802783
-0.1,2,82395.802896
-0.1,2,82395.802929
-0.1,3,82395.802956
-0.1,2,82395.802979
1.0,2,82395.803003
-0.1,2,82400.431468
-0.1,3,82400.431579
-0.1,2,82400.431665
-0.1,1,82400.431692
-0.1,2,82400.431717
-0.1,1,82404.896127
1.0,2,82404.896243
0.0,2,82404.896278
-0.1,2,82404.896306
0.0,6,82404.896333
-0.1,2,82404.896358
-0.1,2,82409.563681
-0.1,2,82409.563842
-0.1,2,82409.56388
-0.1,3,82409.563908
-0.1,4,82409.563934
1.0,2,82409.563959
-0.1,2,82414.202363
-0.1,1,82414.202475
-0.1,2,82414.202508
-0.1,2,82414.202535
-0.1,2,82418.764638
-0.1,3,82418.764746
-0.1,3,82418.76478
1.0,2,82418.764807
-0.1,2,82418.764845
-0.1,2,82418.76487
1.0,4,82423.533845
-0.1,3,82423.53394
-0.1,1,82423.533973
-0.1,2,82423.534003
-0.1,2,82423.53403
-0.1,2,82423.534054
-0.1,2,82428.010478
-0.1,2,82428.010604
-0.1,3,82428.010638
-0.1,2,82428.010667
-0.1,1,82428.010694
-0.1,1,82432.658162
-0.1,3,82432.658267
0.0,3,82437.068232
-0.1,2,82437.068341
0.0,3,82437.068374
0.0,4,82437.068399
-0.1,3,82437.068422
-0.1,2,82437.068445
-0.1,3,82437.068467
-0.1,3,82437.068489
-0.1,2,82441.27413
-0.1,3,82441.274268
1.0,2,82445.551765
-0.1,2,82445.551883
-0.1,4,82445.551919
-0.1,2,82445.551948
-0.1,2,82445.551974
-0.1,2,82445.551999
-0.1,3,82445.552023
-0.1,2,82445.552047
-0.1,1,82450.300059
-0.1,3,82450.300178
-0.1,1,82450.300212
1.0,2,82454.705578
1.0,2,82454.705693
-0.1,2,82454.705728
-0.1,4,82454.705757
1.0,2,82454.705783
-0.1,2,82454.705808
0.0,3,82454.705833
0.0,4,82458.883783
1.0,2,82458.883884
1.0,2,82458.883918
-0.1,1,82458.883942
-0.1,2,82458.883967
0.0,2,82463.418923
-0.1,2,82463.419032
1.0,2,82463.419066
-0.1,1,82463.419092
-0.1,2,82463.419116
1.0,2,82467.849957
-0.1,2,82467.850063
0.0,3,82467.850096
-0.1,2,82467.850122
-0.1,5,82467.850146
-0.1,3,82467.850169
-0.1,2,82471.857231
-0.1,3,82471.85742
-0.1,2,82471.857496
1.0,2,82471.857558
1.0,2,82475.668916
-0.1,2,82475.669024
-0.1,3,82475.669057
-0.1,2,82475.669082
-0.1,3,82475.669106
0.0,2,82475.669129
-0.1,2,82475.669153
1.0,2,82479.680733
-0.1,2,82479.680847
0.0,3,82479.680882
-0.1,2,82483.604222
0.0,2,82483.604334
-0.1,2,82483.604367
-0.1,2,82483.604393
